0.7006
0.4607
0.1997
-0.0721
-0.3408
-0.5887
-0.7954
-0.9395
-1.0011
-0.9678
-0.8413
-0.6388
-0.3853
-0.1026
0.1920
0.4778
0.7257
0.9052
0.9956
0.9913
0.8985
0.7306
0.5041
0.2376
-0.0493
-0.3379
-0.6124
-0.8619
